  0.98437035074432844        8.7071789162692799       -4.0304681955994610     
   1.6635820362360216        5.0785821307140697       -2.4070814707164301     
   1.3636978656709058       0.71187635366865465       -1.5606812442636759     
   1.9811341159782843        4.4293453547278240E-002   2.2530392865957163     
 -0.29064950442857695      -0.62860946516006566        5.6544594656658349     
  -1.1481118570037623       -1.3382383326080955        9.4074733881992536     
   1.6347928625515935       -3.1254450885635192        11.753591829795166     
   4.7679912628473300       -3.4492286075004395        10.016596564541402     
   5.6667796191251618       -4.4779407777637559        6.9265349392907902     
   4.2875857976776368       -8.1016638086423054        5.7342765105225499     
   1.7389555423130114       -8.9543307525298328        3.8380795064765900     
  -1.3348271575894239       -8.8999279806539864        2.4046041233712865     
   1.2353842459464182       -7.9263265304508366      -0.63213053695195087     
   2.7330994125015491       -5.8456184653874983       -3.4223157345810709     
   6.3188872103988132       -4.5787563196942784       -4.5067995592257262     
   8.9006646729445844       -2.0768826586171163       -3.5928558638346941     
   8.3603352322415603       0.33580389087802104      -0.42229571485918932     
   8.1857091155011901        2.5535115199629375        3.2156499928958517     
   5.7928829404204460        6.0110217192933284        4.9166876163353344     
   1.9034113204586225        7.0598091098187590        3.9642069957044788     
  -1.5357870125547359        6.2936747948836338        2.2302257341988163     
  -4.2969428062610255        4.2087329778903539        2.1898070202474016     
  -5.5380709634427578        1.3499860170336460        3.9621777394457325E-002
  -5.5332089873760264       0.51574182071909469       -3.4483614101920939     
  -5.9501482326939259      -0.30633028505657234       -7.4193998105127585     
  -2.7295115245554453       0.25192917751471400       -7.8735083446355905     
  0.74967543004429837        2.3516961408146693       -9.7998565301125762     
   4.1484759215921736        2.7097587801017942       -8.6950332591809172     
   7.5775289648328705        4.3966224759679067       -8.5367209553558538     
   7.0083467877491605        8.3852765291143516       -8.0849379409239273     

